Timestamp,X,Y,Z
24-Nov-2020 16:40:04.064,0.551603,3.056494,10.282268
24-Nov-2020 16:40:04.165,0.213157,2.418072,11.751612
24-Nov-2020 16:40:04.265,1.166824,1.60137,6.960226
24-Nov-2020 16:40:04.366,-0.055984,1.871259,9.81973
24-Nov-2020 16:40:04.467,1.337618,2.515669,8.049361
24-Nov-2020 16:40:04.567,0.43275,3.110083,9.166339
24-Nov-2020 16:40:04.668,0.921933,3.035089,9.508976
24-Nov-2020 16:40:04.769,2.172732,2.425406,10.418036
24-Nov-2020 16:40:04.869,0.406555,2.215543,11.918366
24-Nov-2020 16:40:04.970,0.085173,1.126557,8.854687
24-Nov-2020 16:40:05.071,-0.025746,0.864752,9.331146
24-Nov-2020 16:40:05.171,0.772543,2.627785,7.75672
24-Nov-2020 16:40:05.272,1.007106,2.349364,8.585397
24-Nov-2020 16:40:05.373,0.345033,2.812202,9.667197
24-Nov-2020 16:40:05.473,0.278271,2.143542,10.21416
24-Nov-2020 16:40:05.574,0.477208,2.421215,11.10825
24-Nov-2020 16:40:05.675,0.319436,1.59149,10.316696
24-Nov-2020 16:40:05.775,0.122445,2.450404,8.659642
24-Nov-2020 16:40:05.876,0.811762,1.935176,8.572374
24-Nov-2020 16:40:05.977,0.445923,2.739453,8.651559
24-Nov-2020 16:40:06.077,0.340392,2.206711,10.440489
24-Nov-2020 16:40:06.178,-0.029938,3.687731,9.737551
